province_norm,year,votes_per100k_used,denuncies_per100k,ordres_per100k,feminicidis_per100k,atur_annual_mean_pct,immigracio_per100k
guadalajara,2008,330.71987394727864,7322.180139112997,1099.5909184743912,1.263897607441829,8.7575,1399.977249843066
guadalajara,2009,319.88199003272166,5517.454961838282,1189.879504325538,0.0,13.9125,890.3721633394864
guadalajara,2010,313.3344775696421,6194.842155262223,1185.4820361552063,0.0,17.2025,773.5569650063265
guadalajara,2011,372.2669012314652,3844.40185976376,895.3254586579543,0.0,19.5675,752.3875345564212
guadalajara,2012,367.8253683103701,2774.2103200623906,1016.5637816172676,0.3880014433653693,22.6375,509.44589513873
guadalajara,2013,369.1229436386645,2721.6976540445826,1082.4491385184465,0.3893701937116713,22.56,438.430838119342
guadalajara,2014,371.65539547192,2195.432715867882,752.7197882975596,0.0,23.265,480.6429481525041
guadalajara,2015,372.5565712219698,2629.1175753955467,1045.3591555384387,0.0,19.295,610.3168302824042
guadalajara,2016,602.696397590788,2624.0110782836528,893.0292575268204,0.3934049592629164,17.7875,743.5353730069121
guadalajara,2017,600.2146982079752,2186.160584856724,948.1198235400128,0.3917850510495921,13.9075,1013.1561420142452
guadalajara,2018,597.8606578808727,3004.9132282524283,874.1565754916155,0.0,11.4475,1305.381136169399
guadalajara,2019,17817.222466501586,3656.476360186064,1126.256431618492,0.0,12.145,1456.8049802133717
guadalajara,2020,17565.260376067075,3608.570831035991,684.4496834420214,0.0,14.87,816.3963724166779
guadalajara,2021,17368.189525846996,5387.845951971846,774.5263545751573,0.3759836672694938,12.7475,868.5222713925307
guadalajara,2022,17210.10983115509,3390.3104183121472,596.09853508785,0.0,11.1725,2797.937499068596
guadalajara,2023,17490.057510124254,3289.9280941682846,912.455195178165,0.0,9.865,2657.025905002872
guadalajara,2024,17169.060576322598,3179.587831207066,685.1637077348558,0.0,10.875,
huelva,2000,66.35629275286868,,,,,
huelva,2003,66.35629275286868,1843.4674256745511,0.0,0.0,19.9375,2587.6820530764994
huelva,2004,77.7269923878239,2340.2583577638284,661.1018646029587,0.2112146532277823,16.0775,3047.405016770444
huelva,2005,76.68104436248463,1796.1701152299388,673.0428622033298,0.0,15.6825,3919.276531016232
huelva,2006,75.32833327874758,3846.2483214882254,1158.5825172763894,0.0,14.0875,4988.045721023155
huelva,2007,74.3177609351113,3501.820583192473,1074.376326561935,0.201950437323672,14.025,5707.927160516267
huelva,2008,121.57525092220966,3843.282769381253,1051.4081146529857,0.0,17.705000000000002,852.8088041074218
huelva,2009,120.32656708696044,4121.282908532212,1197.3865226406,0.391943215266972,22.505,738.4210175629755
huelva,2010,119.30924996453756,3326.6683377734253,1162.0021413484278,0.1943147393559243,27.305,763.8512404081387
huelva,2011,57.154994303809694,2830.716947614358,986.6960165286064,0.0,31.24,639.3249531753847
huelva,2012,56.92526635639832,3117.427593368976,900.0346167160275,0.0,34.78,530.4050155775222
huelva,2013,56.88730356102989,3151.864116219224,780.2785556006127,0.0,34.8275,426.84696354407896
huelva,2014,56.8735313275166,3074.244936622519,918.4306748159776,0.0,31.9525,535.6871802064741
huelva,2015,56.83127255971123,3102.680285692343,988.7873435220027,0.0,29.7625,409.3387604638661
huelva,2016,76.52580534757713,3714.770249535654,953.6884284522176,0.1922758928331083,29.035,473.57552404794586
huelva,2017,76.66466336893039,4611.437289075863,1011.2801072534788,0.0,24.0325,815.5733284021389
huelva,2018,76.47301828243138,4257.894686278089,1431.4673020203866,0.1921432620161592,22.9175,909.798345646514
huelva,2019,6496.366860868199,4456.676204375089,1062.9373843696494,0.1915202494359728,21.9425,1006.8219512849092
huelva,2020,6456.856888868584,4574.241481117691,1094.5438417156356,0.0,20.5975,705.8380113185351
huelva,2021,6433.331942479337,4775.686860602291,1301.0806935556675,0.0,20.3775,860.8754035057108
huelva,2022,6386.816646394047,4842.833848621901,1014.8862536575446,0.0,17.494999999999997,1968.578067159486
huelva,2023,7034.848450805491,4922.446656331214,1273.2079597965862,0.1872364646759685,18.3275,2024.0261831472203
huelva,2024,7013.181914905532,4819.555973673502,1105.0260017098035,0.0,15.125,
huesca,2000,193.84193765546743,,,,,
huesca,2003,193.84193765546743,1045.6005996686545,0.0,0.0,3.835,4620.6952527823005
huesca,2004,191.74187576448807,1275.130700896842,651.7334693472748,0.0,5.415,5622.38184969515
huesca,2005,189.2315149707297,880.9053283120176,480.07009955628473,0.4660874752973638,6.8025,7052.835676199709
huesca,2006,186.8840536348028,1910.268035922245,764.1072143688981,0.0,5.4975000000000005,7871.2249191013
huesca,2007,184.4699895497297,1240.4016538688718,640.6470080421645,0.0,4.0375,8823.663046935344
huesca,2008,153.29290084533906,1506.191874585017,552.5674332797105,0.4456188978062181,5.4350000000000005,1290.512328046808
huesca,2009,151.6962195009018,1636.0260882219352,370.4210011068532,0.0,10.8275,697.6262187512402
huesca,2010,151.6821729353146,1472.7280744300897,339.5211429075356,0.0,12.9625,694.475065038141
huesca,2011,151.8120355169553,1668.1671344595666,432.4877756006284,0.0,13.345,652.2621758548253
huesca,2012,152.33304254254475,1363.9121250902265,345.4063173929794,0.0,14.59,476.4835865574946
huesca,2013,153.04124995551126,1388.0485461081255,373.70537779834143,0.0,17.165,468.0214969569705
huesca,2014,153.77600557885046,1309.778187052418,523.0172282769041,0.0,17.205,494.4077388668854
huesca,2015,154.4838488034238,1360.7152961464365,696.0754815270549,0.0,14.4725,494.43813236212094
huesca,2016,180.13950653513623,1295.740310165015,722.3639359804962,0.0,12.54,628.0051468430438
huesca,2017,180.7482706603428,1821.0728021417992,765.5753819949355,0.0,9.0475,823.1067864407088
huesca,2018,180.8269092194532,1998.613207162377,679.800410599448,0.9064005474659308,9.51,1079.0698517581905
huesca,2019,6058.480696483194,1873.3370739741893,1018.1179749859726,0.0,9.0225,1418.5777118137885
huesca,2020,6010.315711034399,1728.263162856258,924.7330170088028,0.0,10.7575,920.6929213034248
huesca,2021,5977.365566195675,2111.654277997277,750.0167414451216,0.4464385365744771,7.6175,916.5383155874014
huesca,2022,5945.408283340512,2215.8180098490666,777.0904844160054,0.0,9.42,2408.0923982788554
huesca,2023,6679.801479209091,2759.1921649520887,894.7540087624186,0.0,8.4475,2332.971905605656
huesca,2024,6631.833676849627,2476.818120156311,892.7047641552782,0.0,9.13,
illes balears,2000,70.52218109371638,,,,,
illes balears,2003,70.52218109371638,2560.5324820864603,0.0,0.4527908898472963,9.775,14320.077880033052
illes balears,2004,90.2554755718736,4378.047765300713,1230.0594546991997,0.2190666882812466,9.1675,14395.200686993134
illes balears,2005,87.64801238985496,3469.755053588676,1007.3139288008816,0.4254757883002667,7.292499999999999,16622.27535942067
illes balears,2006,84.9232392856554,3210.387019111852,1004.8562900911894,0.3091865507972891,6.5,17288.78436093201
illes balears,2007,81.97504138545779,3889.835094868203,1333.0892652489497,0.099484273526041,7.217499999999999,18918.924296447218
illes balears,2008,109.12351189762718,4497.269514937359,1222.6052519286,0.0958906079944,10.1875,2106.2372045969955
illes balears,2009,106.3388415233553,4161.044475426196,1369.8834944924329,0.0934436217252682,17.97,1369.6031636272571
illes balears,2010,105.01225912005631,3904.27828064111,1170.0838713904343,0.1845558156767246,20.18,1039.3260759834748
illes balears,2011,104.24529338912625,4046.146405094645,761.2288120067127,0.0916039484965959,21.9475,1112.9879742336414
illes balears,2012,103.38734368115271,4305.383319024452,754.0553185883721,0.1817000767682824,23.2575,1041.5956900741792
illes balears,2013,102.9742175362016,3956.092083200996,639.7431616704264,0.1809740202745195,22.335,1003.591429432348
illes balears,2014,102.83594052865624,4235.4310479596825,512.3723926164156,0.2710965040298495,20.14,1000.707561875518
illes balears,2015,102.43005863175765,4192.611714470361,599.4588668607257,0.0900088388679768,17.41,1070.2050941402445
illes balears,2016,101.84784933678075,4714.71415031776,675.7040970937564,0.5369833884188793,13.9575,1284.374767866556
illes balears,2017,100.84254031043196,4795.780563796642,802.8413138950032,0.0,12.5275,1711.9306118253387
illes balears,2018,99.71670990936995,4689.6645996041125,860.4728394639832,0.1752490508073285,11.6775,1975.1444271239964
illes balears,2019,5057.913790840191,5607.429822925087,1095.059451019407,0.0863611554431709,11.82,2194.523320966416
illes balears,2020,4976.733830947233,4996.533017905943,1001.8558551209364,0.254925153974793,16.1875,1396.479993473916
illes balears,2021,4948.982394172797,5376.812022832228,757.975858004166,0.1690024209596802,14.435,1430.6899946341732
illes balears,2022,4933.856650517294,5897.006258408499,1176.031533819752,0.0,10.735,3697.9283817014207
illes balears,2023,6326.689842020785,6576.543962919433,1348.0386079579737,0.0,10.48,3748.142417675423
illes balears,2024,6214.400763780192,6320.183670951023,1334.6669177962085,0.0811841190873606,9.45,
jaen,2000,61.37492192862576,,,,,
jaen,2003,61.37492192862576,1742.3057182257237,0.0,0.4637903420299176,18.88,1105.2123850572937
jaen,2004,108.16649331306432,1612.4962303284692,598.5315206085635,0.0,18.245,1345.5419402884029
jaen,2005,107.52869088789944,2031.2674466448143,685.2468494705398,0.0,15.9575,1741.8730182523452
jaen,2006,107.07877525033282,2316.739931091838,598.6053865345775,0.4569506767439522,13.6375,1989.4109296509205
jaen,2007,106.5409796314258,1635.24490785645,583.4747817652765,0.1515518913676042,13.0525,2225.5395247332685
jaen,2008,92.686367417803,2170.217383441241,712.856126644241,0.0,16.4825,366.525602536743
jaen,2009,92.4532584887876,2456.400396271202,598.3153963989831,0.0,23.5775,276.9087839615394
jaen,2010,92.29203902377532,2297.546532445529,589.7686396153448,0.0,25.05,215.498159411612
jaen,2011,92.19574280535905,2131.7454677922046,538.183279140226,0.299823553838566,28.075,231.01404823261512
jaen,2012,92.16797050624945,2189.551299343584,620.4478014567036,0.2997332374186973,35.8125,185.68474058088304
jaen,2013,92.94986601616874,2224.751264647161,489.68709901201095,0.3022759870444512,39.3575,174.71552051169277
jaen,2014,93.726854039094,2598.443677018785,528.8328187246442,0.0,33.2825,182.42446225170005
jaen,2015,94.27931511826306,2271.9015448010705,967.3211030833168,0.1532996993792895,34.0625,171.84896300418353
jaen,2016,98.60789759616202,2624.39200812356,1058.721157576348,0.0,32.0925,185.77851553383505
jaen,2017,99.29729267021004,3112.76779530439,857.5675276063594,0.0,26.755000000000003,185.9878757694373
jaen,2018,100.05190780796934,3185.038005611061,790.3787074485352,0.1568211721128046,23.0125,244.1705649796368
jaen,2019,7410.144069469115,3274.5214130649297,639.4316163410302,0.3157686994276693,22.29,334.0832839944741
jaen,2020,7443.650043455919,2995.9208531316813,556.6798408942403,0.1585982452690143,23.995,263.2730871465638
jaen,2021,7478.711470310786,3185.3121892767,597.5448078933279,0.1593452821048874,22.09,314.3882415929429
jaen,2022,7519.172817294706,3585.4409948237,879.5384746015243,0.0,18.975,789.5019312998746
jaen,2023,8765.188024561861,3995.894540609084,1032.8098389235574,0.1611247798632695,18.4725,886.3474140278455
jaen,2024,8787.587532610189,3408.4208995969666,831.9131579585012,0.0,19.335,
la rioja,2000,652.4740960405328,,,,,
la rioja,2003,652.4740960405328,1978.152482880021,0.0,0.7027184663872189,6.0325,7227.459426792547
la rioja,2004,2028.294432496685,1686.8099023642822,827.9453899588433,0.3435458049621756,5.9475,8584.522574394845
la rioja,2005,1980.8756919979871,1137.3930548565677,634.121791645697,0.0,6.375,10426.10300285187
la rioja,2006,1950.4653168019504,2220.04182400222,630.9940303339644,0.0,6.1125,11574.941277911576
la rioja,2007,1916.149007847643,2430.8868680180967,856.8145970050435,0.0,5.7675,11951.589975269217
la rioja,2008,1411.8004250581926,2530.108288634753,872.88735957899,0.6325270721586884,7.8925,1282.4486388017408
la rioja,2009,1395.9335305485542,2607.9940960517347,919.3648252268704,0.3127091242268267,12.6475,812.105595617069
la rioja,2010,1395.2659725760225,2062.893239023689,815.7805081593679,0.0,14.145,894.5455227402723
la rioja,2011,1738.81876266168,2212.872058594359,797.8806295776842,0.0,17.2075,772.3235156615241
la rioja,2012,1738.2715741655268,2184.134026689432,800.7452851058262,0.0,20.5675,482.3166153088789
la rioja,2013,1749.8957088504762,1718.8436071877773,508.12529993507286,0.0,20.035,361.96086180560127
la rioja,2014,1766.9825423771758,1738.7944358578052,570.0965363468214,0.0,18.16,404.4518205082727
la rioja,2015,1774.1694412908605,1958.9323818518908,820.461939152253,0.0,15.3825,493.8672060090887
la rioja,2016,1543.1892365257545,2197.27728684022,971.260249980097,0.0,13.535,597.4046652336598
la rioja,2017,1542.6439503909137,2314.2842590470373,773.5503094201238,0.0,11.9925,693.3302773321109
la rioja,2018,1538.9501095620694,2664.4224967448954,974.9436311092765,0.0,10.4025,972.403061386516
la rioja,2019,53825.24124354759,2601.5375023341044,721.5943437131092,0.0,9.96,1161.5137023803118
la rioja,2020,53363.16256828458,2409.7670872254103,781.2916728113635,0.313771756149142,10.8,768.7408025653979
la rioja,2021,53239.37842000476,2576.351410575876,970.4361327807064,0.0,11.605,833.0098546224064
la rioja,2022,53210.56139066446,2793.9690316847978,935.4946701833758,0.0,9.55,2103.1421983186124
la rioja,2023,68073.30226323531,3050.123804618316,1048.770952147498,0.3102872639489639,9.375,2028.3478444343773
la rioja,2024,67673.91357994225,3100.091306171804,558.3249019075587,0.3084667966340103,9.745,
las palmas,2000,51.9808171210457,,,,,
las palmas,2003,51.9808171210457,3708.254945246148,0.0,0.3262394379981948,10.425,9718.672857966223
las palmas,2004,112.64817526911575,5172.490531406905,1413.6657178645382,0.1059719428684061,11.0025,9651.924556454433
las palmas,2005,109.82289895260156,3552.9722436312013,1117.858670430055,0.4132564400850482,12.6775,11239.85197154316
las palmas,2006,107.1764893297386,5281.189568289471,1715.0254783620446,0.3024736293407486,11.9675,11472.018164549689
las palmas,2007,104.60446620724674,5370.94239472392,1540.0375316494933,0.0984049540990091,11.2325,12192.275407913135
las palmas,2008,86.52930939996732,5051.38879541587,1631.5582005749393,0.1922873542221496,18.21,1480.3241964792185
las palmas,2009,85.1981472242917,4887.533712433534,1645.2708875090996,0.0946646080269907,27.78,1024.933711108229
las palmas,2010,84.38889779660589,4434.167752001657,1423.3594095027524,0.1875308839924575,30.63,954.25090319562
las palmas,2011,83.55870974210997,4209.502110785851,1219.0287321265598,0.1856860216491332,31.2875,1035.5709427372162
las palmas,2012,82.64075787084352,3884.1156199296447,1061.4746233188346,0.0918230643009372,33.9975,890.8673698476931
las palmas,2013,82.20116451649731,3615.024546181072,998.2874757392397,0.0913346272405525,34.8225,805.4800776344332
las palmas,2014,82.20259102566914,3511.8773610410867,1028.4457499433715,0.0,33.1225,871.9868183578479
las palmas,2015,81.99872810861733,3638.92133406464,1017.6953255258396,0.0911096978984637,29.8675,939.7054241247546
las palmas,2016,80.18954553802457,4366.784435591066,957.3649824437628,0.2727535562517842,26.295,1202.1158402536971
las palmas,2017,79.7772027145957,4491.764043998664,795.9630202816804,0.1809006864276546,24.56,1465.024209034361
las palmas,2018,79.3256064316698,4112.87979832229,706.9152682005948,0.0899383292876074,20.235,1631.391354947912
las palmas,2019,3408.1730537779736,4843.601507017115,835.3496433048108,0.3566060376968242,22.22,1691.0258307583404
las palmas,2020,3379.523424343283,4404.192027015679,927.337903721286,0.2652062641719597,22.0425,1109.0041946790784
las palmas,2021,3379.033534006448,4448.632131799013,901.5705889996012,0.0,23.555,1054.4840320358082
las palmas,2022,3371.957947770771,4836.235692177964,811.4785403617959,0.0,17.32,2545.484695250116
las palmas,2023,6749.877601032603,5298.282574488826,826.4657549070859,0.0872719910144758,15.0475,2702.5517457452725
las palmas,2024,6668.132322892688,5181.525834346361,669.8911103639139,0.0,14.015,
leon,2000,30.1604659894582,,,,,
leon,2003,30.1604659894582,1187.9530481562108,0.0,0.2051732380235251,9.53,2354.362906319951
leon,2004,68.16226725768006,1545.969495332322,533.8008881625547,0.4106160678173497,8.3375,2376.851108560729
leon,2005,68.11094698834728,1470.9502708025602,533.3989824388642,0.4103069095683571,10.845,2909.8966026587887
leon,2006,67.95842254582077,2169.7568644147595,612.0351910000122,0.0,8.93,3520.9422476224786
leon,2007,67.59920998513633,2573.656669313624,686.1727037647873,0.0,7.6875,3922.5866878423226
leon,2008,43.5277302009564,2390.9883426664883,676.1982273078808,0.0,9.5325,624.3698601848815
leon,2009,43.43074614021869,1694.809116820627,698.9320076518915,0.0,14.6175,372.09039251294337
leon,2010,43.44988005812179,1653.1163668624945,798.2652382771214,0.0,16.1475,314.860061072343
leon,2011,43.50368567271874,1713.842872781059,785.0897693495288,0.0,17.2,338.51937735096953
leon,2012,43.62621062734491,1430.5338833617748,785.2717912922084,0.4058252151380922,21.5,253.4378468537385
leon,2013,43.98922979973647,1681.820785831785,472.62846901112215,0.4092021376719671,23.8925,207.67008486852336
leon,2014,44.45078471141103,1902.0800899766584,361.8087127672991,0.206747835867028,24.33,233.0048110221406
leon,2015,44.87543414373497,2053.833823136521,423.7075874966605,0.0,21.2475,228.13418380977828
leon,2016,57.85790605058555,2132.718434711365,464.5525303331687,0.2111602410605312,19.2175,289.7118507350488
leon,2017,58.467427881281246,2185.0600784829194,697.7682086561667,0.0,16.4025,362.5407298186016
leon,2018,59.01661942465258,2158.199002317587,564.3194996079918,0.2153891219877831,11.765,466.1020599815627
leon,2019,3640.436548201292,2038.036098008244,484.522441210915,0.2172746373143116,12.6875,568.173176576925
leon,2020,3668.734412531722,1924.689673897573,634.9943178956727,0.0,14.46,328.44533684258926
leon,2021,3703.294395880071,1949.4513023970287,466.3653342469084,0.2210262247615679,13.6225,376.84971321847337
leon,2022,3729.38322167071,2361.608832105416,529.7482582856634,0.0,10.63,1282.3024016738264
leon,2023,3945.846049583903,2264.960218292229,633.1188011761742,0.0,10.1325,1203.5945097007625
leon,2024,3952.639782761131,2313.5224943166845,549.3499359091742,0.0,9.6125,
lleida,2000,53.88845628433705,,,,,
lleida,2003,53.88845628433705,1697.486372956617,0.0,0.2694422814216852,5.6575,6495.445078232566
lleida,2004,78.04411463287732,1708.0361788340156,930.2227804726792,0.0,4.695,8243.245373849702
lleida,2005,75.58771356074122,1168.173755029637,618.4449291333373,0.2545040860631017,6.175,11489.332461232663
lleida,2006,73.94295189226736,2594.2274704290435,1023.2509504283464,0.4979323359748643,6.3925,13103.83631968252
lleida,2007,72.23799134603458,2407.93304486782,586.173599811257,0.2432255600876585,3.0325,14000.063238645622
lleida,2008,111.69253147698612,2122.8665073532884,668.2660974204457,0.236136430183903,6.555,1980.0039670920269
lleida,2009,109.64073535786224,2475.608992858285,802.0231381357366,0.0,11.56,1209.9886650487124
lleida,2010,108.94124312783435,2130.457714444964,610.3473452193681,0.0,14.635,1081.3512399263898
lleida,2011,245.94161977975173,2070.123131107035,579.3596816040706,0.2289959215826366,13.78,1031.1686348866128
lleida,2012,245.0862936517173,2238.637374975184,559.0888449224464,0.0,17.8325,699.6597545029472
lleida,2013,246.42183563617675,2055.809727467545,511.6580013674806,0.4588860998811485,16.4725,608.2535253924624
lleida,2014,248.3828518699251,2074.4824779080336,603.6119584548459,0.0,15.045,740.5231766177842
lleida,2015,249.16249849203328,2097.2336930800566,682.0649400061247,0.2319948775531036,15.0375,776.0228654151316
lleida,2016,46.0672954774945,2438.309376788597,709.622480840193,0.0,11.6275,907.3861230415584
lleida,2017,46.06568780957655,2894.2280623794554,700.2915167011384,0.0,11.67,1168.8586644207703
lleida,2018,45.97701149425287,3550.446998722861,687.3331011262046,0.0,10.545,1516.312550795309
lleida,2019,1387.1019156096895,3529.544924315747,642.1554247118963,0.0,9.675,1821.8272786700447
lleida,2020,1372.5463305813837,3211.3698492370427,623.9885899229272,0.0,9.3575,1138.950602046134
lleida,2021,1367.078118099158,3476.3168798291667,799.0748034184921,0.0,11.2175,1231.1671045262692
lleida,2022,1362.0393619168804,3980.647927001041,861.906673652647,0.226817545698065,9.995,3160.0220466654423
lleida,2023,2807.688954560594,4397.073386640676,1113.2397287987071,0.4470842284332156,7.592499999999999,3006.6414362133755
lleida,2024,2780.563506875032,4374.517109542247,856.7500614336284,0.0,6.635,
lugo,2000,1179.9202703386543,,,,,
lugo,2003,1179.9202703386543,812.4778606811319,0.0,0.0,8.1425,1470.0507728379373
lugo,2004,3923.57730460427,1236.0834779663887,476.93631912401753,0.0,8.8325,1564.0124737191156
lugo,2005,3934.547780290188,815.0397473376783,328.2798982332315,0.0,6.72,1961.1893920312884
lugo,2006,3942.726530241844,1514.3609056672262,431.05404056445394,0.0,6.565,2266.4367711783657
lugo,2007,3946.946318918259,1229.251065303608,604.6893231170174,0.0,5.76,2576.6010782206804
lugo,2008,3378.8669806853013,1525.6654935868169,606.8632260735666,0.0,6.282500000000001,697.3255480910749
lugo,2009,3381.849558074716,1649.0596670091566,471.15990485975897,0.0,9.405,400.7697503987829
lugo,2010,3394.5868945868942,1430.19943019943,572.6495726495726,0.2849002849002849,10.7825,387.1794871794872
lugo,2011,3408.9120949860526,1599.3133538373509,552.1779557971532,0.0,11.9075,347.9007224089836
lugo,2012,3427.504609799528,1377.9057558489078,546.5596943868319,0.0,16.11,269.54022823182186
lugo,2013,3457.601936141009,1543.805480509456,586.18178019344,0.2901890000957624,18.96,232.44138907670563
lugo,2014,3489.0701181569275,1595.9238056194088,544.6639043031377,0.5856601121539114,18.9475,232.7998945811798
lugo,2015,3520.668971426883,1580.8291227137074,647.1057530360783,0.0,15.9575,288.0950270366102
lugo,2016,6179.858943505921,2058.066668255141,643.3319831304058,0.5956777621577831,14.785,377.6597012080345
lugo,2017,6228.088079915474,2188.190375564307,648.3527038709058,0.0,12.66,459.5499951973874
lugo,2018,6266.156894010775,2141.165953951342,591.9161170302723,0.0,9.1875,663.1876494890193
lugo,2019,159290.12064302427,2288.2669340869725,750.6001762542924,0.3038867110341264,8.8625,830.2184945452335
lugo,2020,160018.0723075467,2081.978673455993,647.1839864701914,0.6105509306322561,8.787500000000001,491.7987746242822
lugo,2021,160756.65198670217,2208.128365862336,601.101610706969,0.0,8.8725,508.1762086435958
lugo,2022,161662.96570441648,2251.418702195904,653.8366641993586,0.0,9.125,1556.8714532445103
lugo,2023,156634.81020270335,2464.018848664835,761.7179669839978,0.0,8.219999999999999,1734.6816049736792
lugo,2024,156258.46028894195,2950.333489207748,738.3524894784771,0.3076468706160321,7.09,
madrid,2000,5.196116142594905,,,,,
madrid,2003,5.196116142594905,2133.245088029833,0.0,0.0886709239350666,7.3675,10449.247689280057
madrid,2004,9.260277260331364,2591.3169120062093,882.6743680727836,0.0867067159207056,6.737500000000001,11519.07391678167
madrid,2005,9.10301855413381,2366.9552925870403,887.800011796421,0.0681874048998787,6.835,13309.363187597528
madrid,2006,8.969357048268579,3759.73947880981,856.120091292602,0.0839827438976458,6.3025,13445.838856598455
madrid,2007,8.790146607793535,3123.465016533377,976.7926960795288,0.1481485383335989,6.2425,14270.16104075336
madrid,2008,11.25888283293408,3610.5518699623126,1050.721989915189,0.1766729117864121,8.6,1787.1749921099483
madrid,2009,11.07846047012498,3297.145802970292,1038.3093479132826,0.0790189762491082,13.855,1096.6411561803743
madrid,2010,10.9986111311593,3325.4716537078657,937.6276764594576,0.1098292124366834,15.8425,891.5621667860145
madrid,2011,10.96299340703405,3238.54019219488,895.1808025943353,0.1407516985211219,16.3375,977.3485163754436
madrid,2012,10.909532893019811,3258.0751942278143,848.3290128366763,0.0933768863881867,18.53,805.0177003669556
madrid,2013,10.93343627296158,3042.333922116813,796.8463041164154,0.1403722203375952,19.7625,731.729190793142
madrid,2014,11.000300821350564,3023.9058035296057,833.5748639517004,0.109846085234599,18.7475,843.6022423038302
madrid,2015,10.994807345409637,2905.860138208336,801.0054367048077,0.0627378450522661,17.0575,975.0088499572676
madrid,2016,10.933536885323887,3358.826202930812,831.479103219139,0.0467911706932548,15.7125,1193.174852677999
madrid,2017,10.852574204282602,4173.67400817767,888.486781146617,0.1083709264336351,13.3425,1564.8142514580147
madrid,2018,10.735195499242488,4129.4514498869285,890.9752840883422,0.0765705813070077,12.22,1887.5413997990483
madrid,2019,102.49199238812234,3953.71586735605,887.4177669105743,0.0906607628377906,10.6225,2166.580690043242
madrid,2020,100.93284387178568,3342.554138127556,761.7208134743784,0.0446407978203386,12.4975,1222.770973362836
madrid,2021,100.83786258815694,3784.058608755635,814.9685429872864,0.1040638416802445,11.6875,1349.2917712260503
madrid,2022,100.5894186990435,4122.342121474291,825.1209282640103,0.1038074496378158,11.215,3534.702978710279
madrid,2023,114.626181423108,4370.259591848138,901.93356920201,0.1018640688030666,9.955,3463.945867687597
madrid,2024,112.37978059905828,4565.954676008964,903.0900230951364,0.0570673000376073,8.975,
malaga,2000,53.944928354859,,,,,
malaga,2003,53.944928354859,3163.4740533860527,0.0,0.1494319345009944,16.2425,9723.984273783211
malaga,2004,165.8222688096902,3426.362683438155,1300.8094572559985,0.0727929187048683,14.985,10515.810621942695
malaga,2005,160.90831969474038,2931.385104184252,1241.070753747405,0.211907356928982,11.56,12826.681679125642
malaga,2006,156.4471256102846,4636.411523244211,757.5117627223174,0.2747096147678394,11.02,14008.6107728749
malaga,2007,152.70307229464856,4504.673598858816,572.4689365216411,0.0670338333163514,10.835,14744.42680709808
malaga,2008,138.12922538412286,4408.101226747102,994.1118493554296,0.1308041907046618,18.1775,1530.212824958486
malaga,2009,136.00413164066575,3327.9798878738666,911.2019236341952,0.32197947831597,26.1425,1082.044234828649
malaga,2010,134.80848195564215,3521.488612449232,647.23390484385,0.1914893209597189,29.1225,1083.765726858356
malaga,2011,133.55736231797908,3782.228144052239,682.3314107059632,0.1264747749223286,30.64,1082.4975985602111
malaga,2012,132.1538766701478,3955.856099946375,686.4242552421977,0.1251457165437005,34.2875,995.4716022468662
malaga,2013,131.12083480264826,3854.778708757779,660.5708723012203,0.1862511857992162,35.735,867.8063583671483
malaga,2014,130.52337276844892,3660.463716418196,692.787409438595,0.2472033575160017,32.6275,929.7318276176828
malaga,2015,129.6358472580361,3791.480248640573,959.3789264408638,0.2455224379887047,29.5675,1018.6112146056388
malaga,2016,108.03367721002114,4102.838294947808,919.2017959225528,0.0610359758248706,26.0575,1127.3955094611863
malaga,2017,107.6546075259694,4776.945127169286,889.2148938020748,0.0,22.4375,1382.9663649296565
malaga,2018,107.26830651827684,4834.952256513065,849.0559176955131,0.1212071260093523,19.19,1544.4211996111676
malaga,2019,6878.015934009014,4896.563852879035,885.3565638046963,0.2409133506951555,17.6425,1908.395107531674
malaga,2020,6783.910941082821,3953.949791490929,709.8813102211028,0.0,20.345,1387.0308545901698
malaga,2021,6729.6422120798725,4043.124302058688,694.7738743808764,0.1178581635930239,20.4275,1801.1084560285926
malaga,2022,6658.410631627494,4825.349292668862,817.4407574095873,0.1749159965926363,18.4425,3559.890362653336
malaga,2023,7403.202322322689,5159.385825980985,871.2133314467504,0.2282156729395547,16.822499999999998,3111.9489162037694
malaga,2024,7311.541493468478,4893.218632321727,798.4443576692637,0.2817375997421537,13.56,
melilla,2000,131.51858082275578,,,,,
melilla,2003,131.51858082275578,0.0,0.0,0.0,8.355,9684.967120354791
melilla,2004,151.3420020384841,5080.767211291966,0.0,0.0,17.5875,9071.254285449548
melilla,2005,150.96897433527437,0.0,0.0,1.5404997381150445,14.2575,4453.584742890594
melilla,2006,146.02890776337355,0.0,0.0,0.0,13.6025,5933.54194605871
melilla,2007,142.09488458415498,0.0,0.0,1.4499478018791323,18.1725,7723.871940610138
melilla,2008,61.75958677221942,0.0,0.0,0.0,19.8925,1068.1601257649768
melilla,2009,59.977372173225554,4920.870762394187,190.8370932784449,0.0,23.4675,853.314431373618
melilla,2010,57.85895564585059,4904.861467250516,39.44928794035268,0.0,22.7725,852.1046195116178
melilla,2011,55.7929574071491,4095.7102823884456,25.36043518506777,0.0,22.4075,976.3767546251096
melilla,2012,53.79893869366395,3875.968992248062,61.13515760643631,0.0,26.8575,893.7960042060988
melilla,2013,52.5881748317776,3717.027811973371,131.470437079444,0.0,32.4075,801.9696661846085
