province_norm,year,province,population,population_imputed_from_nearest,denuncies,denuncies_per100k,ordres,ordres_per100k,feminicidis,feminicidis_per100k,immigracio,immigracio_per100k,votes,votes_per100k,atur_annual_mean_pct,n_quarters,atur_used_pct,unemployed_est,unemployed_per100k
jaen,2007,Jaen,659840.0,False,10790.0,1635.24490785645,3850.0,583.4747817652765,1.0,0.15155189136760427,14685.0,2225.5395247332685,0.0,0.0,13.0525,4.0,13.0525,86125.616,13052.5
jaen,2008,Jaen,663528.0,False,14400.0,2170.217383441241,4730.0,712.856126644241,0.0,0.0,2432.0,366.525602536743,615.0,92.68636741780301,16.4825,4.0,16.4825,109366.00260000002,16482.500000000004
jaen,2009,Jaen,665201.0,False,16340.0,2456.400396271202,3980.0,598.3153963989831,0.0,0.0,1842.0,276.9087839615394,0.0,0.0,23.5775,4.0,23.5775,156837.765775,23577.5
jaen,2010,Jaen,666363.0,False,15310.0,2297.546532445529,3930.0,589.7686396153448,0.0,0.0,1436.0,215.498159411612,0.0,0.0,25.05,4.0,25.05,166923.9315,25050.0
jaen,2011,Jaen,667059.0,False,14220.0,2131.7454677922046,3590.0,538.183279140226,2.0,0.299823553838566,1541.0,231.01404823261512,0.0,0.0,28.075,4.0,28.075,187276.81425,28075.0
jaen,2012,Jaen,667260.0,False,14610.0,2189.551299343584,4140.0,620.4478014567036,2.0,0.29973323741869734,1239.0,185.68474058088302,0.0,0.0,35.8125,4.0,35.8125,238962.48750000002,35812.5
jaen,2013,Jaen,661647.0,False,14720.0,2224.751264647161,3240.0,489.68709901201095,2.0,0.3022759870444512,1156.0,174.71552051169277,0.0,0.0,39.3575,4.0,39.3575,260407.718025,39357.5
jaen,2014,Jaen,656162.0,False,17050.0,2598.443677018785,3470.0,528.8328187246442,0.0,0.0,1197.0,182.42446225170005,0.0,0.0,33.2825,4.0,33.2825,218387.11765,33282.5
jaen,2015,Jaen,652317.0,False,14820.0,2271.9015448010705,6310.0,967.3211030833169,1.0,0.15329969937928953,1121.0,171.84896300418353,0.0,0.0,34.0625,4.0,34.0625,222195.478125,34062.5
jaen,2016,Jaen,647007.0,False,16980.0,2624.3920081235597,6850.0,1058.7211575763479,0.0,0.0,1202.0,185.77851553383502,638.0,98.60789759616202,32.0925,4.0,32.0925,207640.721475,32092.5
jaen,2017,Jaen,642515.0,False,20000.0,3112.76779530439,5510.0,857.5675276063594,0.0,0.0,1195.0,185.9878757694373,0.0,0.0,26.755000000000003,4.0,26.755000000000003,171904.88825000002,26755.0
jaen,2018,Jaen,637669.0,False,20310.0,3185.038005611061,5040.0,790.3787074485352,1.0,0.1568211721128046,1557.0,244.17056497963674,0.0,0.0,23.0125,4.0,23.0125,146743.578625,23012.5
jaen,2019,Jaen,633375.0,False,20740.0,3274.5214130649297,4050.0,639.4316163410302,2.0,0.3157686994276693,2116.0,334.0832839944741,46934.0,7410.144069469115,22.29,4.0,22.29,141179.2875,22290.0
jaen,2020,Jaen,630524.0,False,18890.0,2995.9208531316813,3510.0,556.6798408942403,1.0,0.15859824526901434,1660.0,263.2730871465638,0.0,0.0,23.995,4.0,23.995,151294.2338,23994.999999999996
jaen,2021,Jaen,627568.0,False,19990.0,3185.3121892767,3750.0,597.5448078933279,1.0,0.15934528210488744,1973.0,314.3882415929429,0.0,0.0,22.09,4.0,22.09,138629.7712,22090.0
jaen,2022,Jaen,624191.0,False,22380.0,3585.4409948237,5490.0,879.5384746015243,0.0,0.0,4928.0,789.5019312998746,0.0,0.0,18.975,4.0,18.975,118440.24225,18975.0
jaen,2023,Jaen,620637.0,False,24800.0,3995.894540609084,6410.0,1032.8098389235574,1.0,0.1611247798632695,5501.0,886.3474140278455,54400.0,8765.188024561861,18.4725,4.0,18.4725,114647.169825,18472.5
jaen,2024,Jaen,619055.0,False,21100.0,3408.4208995969666,5150.0,831.9131579585012,0.0,0.0,,,0.0,0.0,19.335,4.0,19.335,119694.28425000001,19335.000000000004
la rioja,2000,,284609.0,True,,,,,,,,,1857.0,652.4740960405328,,,,,
la rioja,2003,La Rioja,284609.0,False,5630.0,1978.1524828800214,0.0,0.0,2.0,0.7027184663872189,20570.0,7227.459426792547,0.0,0.0,6.0325,4.0,6.0325,17169.037925,6032.5
la rioja,2004,La Rioja,291082.0,False,4910.0,1686.8099023642822,2410.0,827.9453899588433,1.0,0.3435458049621756,24988.0,8584.522574394845,5904.0,2028.294432496685,5.9475,4.0,5.9475,17312.10195,5947.5
la rioja,2005,La Rioja,298050.0,False,3390.0,1137.3930548565677,1890.0,634.121791645697,0.0,0.0,31075.0,10426.10300285187,0.0,0.0,6.375,4.0,6.375,19000.6875,6375.0
la rioja,2006,La Rioja,302697.0,False,6720.0,2220.04182400222,1910.0,630.9940303339644,0.0,0.0,35037.0,11574.941277911576,0.0,0.0,6.1125,4.0,6.1125,18502.354124999998,6112.499999999999
la rioja,2007,La Rioja,308118.0,False,7490.0,2430.8868680180967,2640.0,856.8145970050435,0.0,0.0,36825.0,11951.589975269215,0.0,0.0,5.7675,4.0,5.7675,17770.70565,5767.5
la rioja,2008,La Rioja,316192.0,False,8000.0,2530.1082886347535,2760.0,872.88735957899,2.0,0.6325270721586884,4055.0,1282.4486388017408,4464.0,1411.8004250581926,7.8925,4.0,7.8925,24955.453599999997,7892.499999999999
la rioja,2009,La Rioja,319786.0,False,8340.0,2607.9940960517347,2940.0,919.3648252268705,1.0,0.31270912422682673,2597.0,812.105595617069,0.0,0.0,12.6475,4.0,12.6475,40444.93435,12647.5
la rioja,2010,La Rioja,319939.0,False,6600.0,2062.893239023689,2610.0,815.7805081593679,0.0,0.0,2862.0,894.5455227402723,0.0,0.0,14.145,4.0,14.145,45255.371549999996,14145.0
la rioja,2011,La Rioja,320850.0,False,7100.0,2212.872058594359,2560.0,797.8806295776842,0.0,0.0,2478.0,772.3235156615241,5579.0,1738.81876266168,17.2075,4.0,17.2075,55210.26375,17207.5
la rioja,2012,La Rioja,320951.0,False,7010.0,2184.134026689432,2570.0,800.7452851058262,0.0,0.0,1548.0,482.3166153088789,0.0,0.0,20.5675,4.0,20.5675,66011.596925,20567.500000000004
la rioja,2013,La Rioja,318819.0,False,5480.0,1718.8436071877773,1620.0,508.12529993507286,0.0,0.0,1154.0,361.96086180560127,0.0,0.0,20.035,4.0,20.035,63875.38665,20035.0
la rioja,2014,La Rioja,315736.0,False,5490.0,1738.7944358578052,1800.0,570.0965363468214,0.0,0.0,1277.0,404.4518205082727,0.0,0.0,18.16,4.0,18.16,57337.657600000006,18160.0
la rioja,2015,La Rioja,314457.0,False,6160.0,1958.9323818518908,2580.0,820.461939152253,0.0,0.0,1553.0,493.8672060090887,0.0,0.0,15.3825,4.0,15.3825,48371.348025,15382.499999999998
la rioja,2016,La Rioja,314025.0,False,6900.0,2197.27728684022,3050.0,971.260249980097,0.0,0.0,1876.0,597.4046652336598,4846.0,1543.1892365257545,13.535,4.0,13.535,42503.28375,13535.0
la rioja,2017,La Rioja,314136.0,False,7270.0,2314.2842590470373,2430.0,773.5503094201238,0.0,0.0,2178.0,693.3302773321109,0.0,0.0,11.9925,4.0,11.9925,37672.7598,11992.5
la rioja,2018,La Rioja,314890.0,False,8390.0,2664.4224967448954,3070.0,974.9436311092763,0.0,0.0,3062.0,972.403061386516,0.0,0.0,10.4025,4.0,10.4025,32756.432249999998,10402.5
la rioja,2019,La Rioja,315967.0,False,8220.0,2601.5375023341044,2280.0,721.5943437131092,0.0,0.0,3670.0,1161.5137023803118,170070.0,53825.241243547585,9.96,4.0,9.96,31470.313200000004,9960.0
la rioja,2020,La Rioja,318703.0,False,7680.0,2409.7670872254103,2490.0,781.2916728113635,1.0,0.313771756149142,2450.0,768.7408025653979,0.0,0.0,10.8,4.0,10.8,34419.924000000006,10800.000000000002
la rioja,2021,La Rioja,319444.0,False,8230.0,2576.351410575876,3100.0,970.4361327807064,0.0,0.0,2661.0,833.0098546224064,0.0,0.0,11.605,4.0,11.605,37071.4762,11604.999999999998
la rioja,2022,La Rioja,319617.0,False,8930.0,2793.9690316847978,2990.0,935.4946701833758,0.0,0.0,6722.0,2103.1421983186124,0.0,0.0,9.55,4.0,9.55,30523.4235,9550.0
la rioja,2023,La Rioja,322282.0,False,9830.0,3050.1238046183157,3380.0,1048.770952147498,1.0,0.31028726394896394,6537.0,2028.3478444343775,219388.0,68073.30226323531,9.375,4.0,9.375,30213.9375,9375.0
la rioja,2024,La Rioja,324184.0,False,10050.0,3100.091306171804,1810.0,558.3249019075587,1.0,0.30846679663401033,,,0.0,0.0,9.745,4.0,9.745,31591.730799999998,9745.0
las palmas,2000,,919570.0,True,,,,,,,,,478.0,51.9808171210457,,,,,
las palmas,2003,Las Palmas,919570.0,False,34100.0,3708.2549452461476,0.0,0.0,3.0,0.3262394379981948,89370.0,9718.672857966223,0.0,0.0,10.425,4.0,10.425,95865.17250000002,10425.000000000002
las palmas,2004,Las Palmas,943646.0,False,48810.0,5172.490531406905,13340.0,1413.6657178645382,1.0,0.10597194286840617,91080.0,9651.924556454433,1063.0,112.64817526911575,11.0025,4.0,11.0025,103824.65115,11002.500000000002
las palmas,2005,Las Palmas,967922.0,False,34390.0,3552.9722436312013,10820.0,1117.8586704300553,4.0,0.4132564400850482,108793.0,11239.851971543161,0.0,0.0,12.6775,4.0,12.6775,122708.31155,12677.5
las palmas,2006,Las Palmas,991822.0,False,52380.0,5281.189568289471,17010.0,1715.0254783620446,3.0,0.3024736293407486,113782.0,11472.018164549687,0.0,0.0,11.9675,4.0,11.9675,118696.29784999999,11967.499999999998
las palmas,2007,Las Palmas,1016209.0,False,54580.0,5370.94239472392,15650.0,1540.0375316494933,1.0,0.09840495409900916,123899.0,12192.275407913135,0.0,0.0,11.2325,4.0,11.2325,114145.67592499999,11232.5
las palmas,2008,Las Palmas,1040110.0,False,52540.0,5051.38879541587,16970.0,1631.5582005749393,2.0,0.1922873542221496,15397.0,1480.3241964792185,900.0,86.52930939996732,18.21,4.0,18.21,189404.03100000002,18210.0
las palmas,2009,Las Palmas,1056361.0,False,51630.0,4887.533712433534,17380.0,1645.2708875090996,1.0,0.09466460802699077,10827.0,1024.933711108229,0.0,0.0,27.78,4.0,27.78,293457.0858,27780.0
las palmas,2010,Las Palmas,1066491.0,False,47290.0,4434.167752001657,15180.0,1423.3594095027524,2.0,0.18753088399245751,10177.0,954.2509031956201,0.0,0.0,30.63,4.0,30.63,326666.19330000004,30630.0
las palmas,2011,Las Palmas,1077087.0,False,45340.0,4209.502110785851,13130.0,1219.0287321265598,2.0,0.18568602164913328,11154.0,1035.5709427372162,0.0,0.0,31.2875,4.0,31.2875,336993.595125,31287.5
las palmas,2012,Las Palmas,1089051.0,False,42300.0,3884.1156199296447,11560.0,1061.4746233188346,1.0,0.09182306430093723,9702.0,890.8673698476931,0.0,0.0,33.9975,4.0,33.9975,370250.113725,33997.5
las palmas,2013,Las Palmas,1094875.0,False,39580.0,3615.0245461810714,10930.0,998.2874757392397,1.0,0.09133462724055258,8819.0,805.4800776344332,0.0,0.0,34.8225,4.0,34.8225,381262.846875,34822.5
las palmas,2014,Las Palmas,1094856.0,False,38450.0,3511.8773610410867,11260.0,1028.4457499433715,0.0,0.0,9547.0,871.9868183578479,0.0,0.0,33.1225,4.0,33.1225,362643.67860000004,33122.50000000001
las palmas,2015,Las Palmas,1097578.0,False,39940.0,3638.92133406464,11170.0,1017.6953255258396,1.0,0.09110969789846371,10314.0,939.7054241247546,0.0,0.0,29.8675,4.0,29.8675,327819.10915000003,29867.500000000004
las palmas,2016,Las Palmas,1099894.0,False,48030.0,4366.784435591066,10530.0,957.3649824437628,3.0,0.27275355625178427,13222.0,1202.1158402536971,882.0,80.18954553802457,26.295,4.0,26.295,289217.1273,26295.0
las palmas,2017,Las Palmas,1105579.0,False,49660.0,4491.764043998664,8800.0,795.9630202816804,2.0,0.18090068642765467,16197.0,1465.024209034361,0.0,0.0,24.56,4.0,24.56,271530.2024,24560.0
las palmas,2018,Las Palmas,1111873.0,False,45730.0,4112.87979832229,7860.0,706.9152682005948,1.0,0.08993832928760748,18139.0,1631.391354947912,0.0,0.0,20.235,4.0,20.235,224987.50155000002,20235.0
las palmas,2019,Las Palmas,1121686.0,False,54330.0,4843.601507017115,9370.0,835.3496433048108,4.0,0.35660603769682425,18968.0,1691.0258307583404,38229.0,3408.1730537779736,22.22,4.0,22.22,249238.62919999997,22219.999999999996
las palmas,2020,Las Palmas,1131195.0,False,49820.0,4404.192027015679,10490.0,927.3379037212859,3.0,0.26520626417195975,12545.0,1109.0041946790784,0.0,0.0,22.0425,4.0,22.0425,249343.657875,22042.5
las palmas,2021,Las Palmas,1131359.0,False,50330.0,4448.632131799013,10200.0,901.5705889996013,0.0,0.0,11930.0,1054.4840320358082,0.0,0.0,23.555,4.0,23.555,266491.61245,23555.0
las palmas,2022,Las Palmas,1133733.0,False,54830.0,4836.235692177964,9200.0,811.4785403617959,0.0,0.0,28859.0,2545.484695250116,0.0,0.0,17.32,4.0,17.32,196362.5556,17320.0
las palmas,2023,Las Palmas,1145843.0,False,60710.0,5298.282574488826,9470.0,826.4657549070859,1.0,0.0872719910144758,30967.0,2702.5517457452725,77343.0,6749.877601032603,15.0475,4.0,15.0475,172420.725425,15047.5
las palmas,2024,Las Palmas,1159890.0,False,60100.0,5181.525834346361,7770.0,669.8911103639139,0.0,0.0,,,0.0,0.0,14.015,4.0,14.015,162558.5835,14015.0
leon,2000,,487393.0,True,,,,,,,,,147.0,30.1604659894582,,,,,
leon,2003,Leon,487393.0,False,5790.0,1187.9530481562108,0.0,0.0,1.0,0.20517323802352513,11475.0,2354.362906319951,0.0,0.0,9.53,4.0,9.53,46448.552899999995,9530.0
leon,2004,Leon,487073.0,False,7530.0,1545.969495332322,2600.0,533.8008881625547,2.0,0.4106160678173497,11577.0,2376.8511085607292,332.0,68.16226725768006,8.3375,4.0,8.3375,40609.711375,8337.5
leon,2005,Leon,487440.0,False,7170.0,1470.9502708025602,2600.0,533.3989824388642,2.0,0.41030690956835714,14184.0,2909.8966026587887,0.0,0.0,10.845,4.0,10.845,52862.868,10845.0
leon,2006,Leon,488534.0,False,10600.0,2169.7568644147595,2990.0,612.0351910000122,0.0,0.0,17201.0,3520.9422476224786,0.0,0.0,8.93,4.0,8.93,43626.0862,8929.999999999998
leon,2007,Leon,491130.0,False,12640.0,2573.6566693136238,3370.0,686.1727037647873,0.0,0.0,19265.0,3922.5866878423226,0.0,0.0,7.6875,4.0,7.6875,37755.61875,7687.5
leon,2008,Leon,493938.0,False,11810.0,2390.9883426664883,3340.0,676.1982273078808,0.0,0.0,3084.0,624.3698601848815,215.0,43.5277302009564,9.5325,4.0,9.5325,47084.63985000001,9532.5
leon,2009,Leon,495041.0,False,8390.0,1694.809116820627,3460.0,698.9320076518915,0.0,0.0,1842.0,372.09039251294337,0.0,0.0,14.6175,4.0,14.6175,72362.618175,14617.5
leon,2010,Leon,494823.0,False,8180.0,1653.1163668624943,3950.0,798.2652382771214,0.0,0.0,1558.0,314.860061072343,0.0,0.0,16.1475,4.0,16.1475,79901.543925,16147.5
leon,2011,Leon,494211.0,False,8470.0,1713.842872781059,3880.0,785.0897693495288,0.0,0.0,1673.0,338.51937735096953,0.0,0.0,17.2,4.0,17.2,85004.29199999999,17200.0
leon,2012,Leon,492823.0,False,7050.0,1430.5338833617748,3870.0,785.2717912922084,2.0,0.4058252151380922,1249.0,253.43784685373853,0.0,0.0,21.5,4.0,21.5,105956.94499999999,21500.0
leon,2013,Leon,488756.0,False,8220.0,1681.8207858317853,2310.0,472.62846901112215,2.0,0.40920213767196717,1015.0,207.67008486852336,0.0,0.0,23.8925,4.0,23.8925,116776.02729999999,23892.499999999996
leon,2014,Leon,483681.0,False,9200.0,1902.0800899766582,1750.0,361.8087127672991,1.0,0.20674783586702805,1127.0,233.00481102214061,0.0,0.0,24.33,4.0,24.33,117679.5873,24330.0
leon,2015,Leon,479104.0,False,9840.0,2053.8338231365215,2030.0,423.70758749666044,0.0,0.0,1093.0,228.13418380977828,0.0,0.0,21.2475,4.0,21.2475,101797.6224,21247.5
leon,2016,Leon,473574.0,False,10100.0,2132.718434711365,2200.0,464.55253033316865,1.0,0.21116024106053122,1372.0,289.7118507350488,274.0,57.85790605058555,19.2175,4.0,19.2175,91009.08345,19217.5
leon,2017,Leon,468637.0,False,10240.0,2185.0600784829194,3270.0,697.7682086561667,0.0,0.0,1699.0,362.5407298186016,0.0,0.0,16.4025,4.0,16.4025,76868.183925,16402.5
leon,2018,Leon,464276.0,False,10020.0,2158.199002317587,2620.0,564.3194996079918,1.0,0.21538912198778312,2164.0,466.1020599815627,0.0,0.0,11.765,4.0,11.765,54622.0714,11765.0
leon,2019,Leon,460247.0,False,9380.0,2038.0360980082435,2230.0,484.522441210915,1.0,0.21727463731431168,2615.0,568.173176576925,16755.0,3640.4365482012918,12.6875,4.0,12.6875,58393.838124999995,12687.499999999998
leon,2020,Leon,456697.0,False,8790.0,1924.6896738975731,2900.0,634.9943178956727,0.0,0.0,1500.0,328.44533684258926,0.0,0.0,14.46,4.0,14.46,66038.38620000001,14460.0
leon,2021,Leon,452435.0,False,8820.0,1949.4513023970292,2110.0,466.3653342469084,1.0,0.22102622476156797,1705.0,376.84971321847337,0.0,0.0,13.6225,4.0,13.6225,61632.95787500001,13622.500000000002
leon,2022,Leon,449270.0,False,10610.0,2361.608832105416,2380.0,529.7482582856634,0.0,0.0,5761.0,1282.3024016738264,0.0,0.0,10.63,4.0,10.63,47757.401000000005,10630.0
leon,2023,Leon,448573.0,False,10160.0,2264.960218292229,2840.0,633.1188011761742,0.0,0.0,5399.0,1203.5945097007623,17700.0,3945.846049583903,10.1325,4.0,10.1325,45451.659224999996,10132.499999999998
leon,2024,Leon,447802.0,False,10360.0,2313.5224943166845,2460.0,549.3499359091742,0.0,0.0,,,0.0,0.0,9.6125,4.0,9.6125,43044.96725,9612.5
lleida,2000,,371137.0,True,,,,,,,,,200.0,53.88845628433705,,,,,
lleida,2003,Lleida,371137.0,False,6300.0,1697.486372956617,0.0,0.0,1.0,0.26944228142168525,24107.0,6495.445078232566,0.0,0.0,5.6575,4.0,5.6575,20997.075775,5657.5
lleida,2004,Lleida,380554.0,False,6500.0,1708.0361788340156,3540.0,930.2227804726793,0.0,0.0,31370.0,8243.245373849702,297.0,78.04411463287732,4.695,4.0,4.695,17867.0103,4695.000000000001
lleida,2005,Lleida,392921.0,False,4590.0,1168.173755029637,2430.0,618.4449291333373,1.0,0.2545040860631017,45144.0,11489.332461232665,0.0,0.0,6.175,4.0,6.175,24262.87175,6175.0
lleida,2006,Lleida,401661.0,False,10420.0,2594.2274704290435,4110.0,1023.2509504283463,2.0,0.49793233597486436,52633.0,13103.83631968252,0.0,0.0,6.3925,4.0,6.3925,25676.179425,6392.5
lleida,2007,Lleida,411141.0,False,9900.0,2407.9330448678193,2410.0,586.173599811257,1.0,0.2432255600876585,57560.0,14000.063238645622,0.0,0.0,3.0325,4.0,3.0325,12467.850825000001,3032.5000000000005
lleida,2008,Lleida,423484.0,False,8990.0,2122.8665073532884,2830.0,668.2660974204457,1.0,0.23613643018390307,8385.0,1980.0039670920269,473.0,111.69253147698613,6.555,4.0,6.555,27759.3762,6555.0
lleida,2009,Lleida,431409.0,False,10680.0,2475.608992858285,3460.0,802.0231381357366,0.0,0.0,5220.0,1209.9886650487124,0.0,0.0,11.56,4.0,11.56,49870.8804,11560.0
lleida,2010,Lleida,434179.0,False,9250.0,2130.4577144449636,2650.0,610.3473452193681,0.0,0.0,4695.0,1081.3512399263898,0.0,0.0,14.635,4.0,14.635,63542.09665000001,14635.0
lleida,2011,Lleida,436689.0,False,9040.0,2070.123131107035,2530.0,579.3596816040706,1.0,0.22899592158263662,4503.0,1031.1686348866128,1074.0,245.94161977975173,13.78,4.0,13.78,60175.7442,13780.0
lleida,2012,Lleida,438213.0,False,9810.0,2238.6373749751833,2450.0,559.0888449224464,0.0,0.0,3066.0,699.6597545029472,0.0,0.0,17.8325,4.0,17.8325,78144.333225,17832.5
lleida,2013,Lleida,435838.0,False,8960.0,2055.809727467545,2230.0,511.6580013674806,2.0,0.45888609988114853,2651.0,608.2535253924624,0.0,0.0,16.4725,4.0,16.4725,71793.41455,16472.5
lleida,2014,Lleida,432397.0,False,8970.0,2074.4824779080336,2610.0,603.6119584548459,0.0,0.0,3202.0,740.5231766177842,0.0,0.0,15.045,4.0,15.045,65054.12865,15045.0
lleida,2015,Lleida,431044.0,False,9040.0,2097.2336930800566,2940.0,682.0649400061247,1.0,0.23199487755310363,3345.0,776.0228654151316,0.0,0.0,15.0375,4.0,15.0375,64818.241500000004,15037.5
lleida,2016,Lleida,429806.0,False,10480.0,2438.3093767885975,3050.0,709.622480840193,0.0,0.0,3900.0,907.3861230415583,198.0,46.0672954774945,11.6275,4.0,11.6275,49975.69265,11627.499999999998
lleida,2017,Lleida,429821.0,False,12440.0,2894.2280623794554,3010.0,700.2915167011384,0.0,0.0,5024.0,1168.8586644207705,0.0,0.0,11.67,4.0,11.67,50160.1107,11670.0
lleida,2018,Lleida,430650.0,False,15290.0,3550.446998722861,2960.0,687.3331011262046,0.0,0.0,6530.0,1516.3125507953093,0.0,0.0,10.545,4.0,10.545,45412.0425,10545.0
lleida,2019,Lleida,432917.0,False,15280.0,3529.544924315747,2780.0,642.1554247118963,0.0,0.0,7887.0,1821.8272786700452,6005.0,1387.1019156096895,9.675,4.0,9.675,41884.719750000004,9675.0
lleida,2020,Lleida,437508.0,False,14050.0,3211.3698492370427,2730.0,623.9885899229272,0.0,0.0,4983.0,1138.950602046134,0.0,0.0,9.3575,4.0,9.3575,40939.8111,9357.5
lleida,2021,Lleida,439258.0,False,15270.0,3476.3168798291667,3510.0,799.0748034184921,0.0,0.0,5408.0,1231.1671045262692,0.0,0.0,11.2175,4.0,11.2175,49273.766149999996,11217.5
lleida,2022,Lleida,440883.0,False,17550.0,3980.647927001041,3800.0,861.906673652647,1.0,0.22681754569806503,13932.0,3160.0220466654423,0.0,0.0,9.995,4.0,9.995,44066.25585,9995.0
lleida,2023,Lleida,447343.0,False,19670.0,4397.073386640676,4980.0,1113.2397287987071,2.0,0.44708422843321566,13450.0,3006.6414362133755,12560.0,2807.688954560594,7.592499999999999,4.0,7.592499999999999,33964.517275,7592.499999999999
lleida,2024,Lleida,451707.0,False,19760.0,4374.517109542247,3870.0,856.7500614336284,0.0,0.0,,,0.0,0.0,6.635,4.0,6.635,29970.759449999998,6634.999999999999
lugo,2000,,355702.0,True,,,,,,,,,4197.0,1179.9202703386543,,,,,
lugo,2003,Lugo,355702.0,False,2890.0,812.4778606811319,0.0,0.0,0.0,0.0,5229.0,1470.0507728379373,0.0,0.0,8.1425,4.0,8.1425,28963.03535,8142.5
lugo,2004,Lugo,354345.0,False,4380.0,1236.0834779663887,1690.0,476.93631912401753,0.0,0.0,5542.0,1564.0124737191156,13903.0,3923.57730460427,8.8325,4.0,8.8325,31297.522125,8832.5
lugo,2005,Lugo,353357.0,False,2880.0,815.0397473376783,1160.0,328.2798982332315,0.0,0.0,6930.0,1961.1893920312884,0.0,0.0,6.72,4.0,6.72,23745.590399999997,6720.0
lugo,2006,Lugo,352624.0,False,5340.0,1514.3609056672262,1520.0,431.05404056445394,0.0,0.0,7992.0,2266.4367711783657,0.0,0.0,6.565,4.0,6.565,23149.7656,6565.0
lugo,2007,Lugo,352247.0,False,4330.0,1229.251065303608,2130.0,604.6893231170174,0.0,0.0,9076.0,2576.6010782206804,0.0,0.0,5.76,4.0,5.76,20289.4272,5760.0
lugo,2008,Lugo,352633.0,False,5380.0,1525.6654935868169,2140.0,606.8632260735666,0.0,0.0,2459.0,697.3255480910749,11915.0,3378.8669806853013,6.282500000000001,4.0,6.282500000000001,22154.168225,6282.500000000001
lugo,2009,Lugo,352322.0,False,5810.0,1649.0596670091566,1660.0,471.15990485975897,0.0,0.0,1412.0,400.7697503987829,0.0,0.0,9.405,4.0,9.405,33135.884099999996,9404.999999999998
lugo,2010,Lugo,351000.0,False,5020.0,1430.19943019943,2010.0,572.6495726495726,1.0,0.2849002849002849,1359.0,387.1794871794872,0.0,0.0,10.7825,4.0,10.7825,37846.575000000004,10782.500000000002
lugo,2011,Lugo,349525.0,False,5590.0,1599.3133538373509,1930.0,552.1779557971532,0.0,0.0,1216.0,347.9007224089836,0.0,0.0,11.9075,4.0,11.9075,41619.689375,11907.5
lugo,2012,Lugo,347629.0,False,4790.0,1377.9057558489078,1900.0,546.5596943868319,0.0,0.0,937.0,269.54022823182186,0.0,0.0,16.11,4.0,16.11,56003.031899999994,16110.0
lugo,2013,Lugo,344603.0,False,5320.0,1543.805480509456,2020.0,586.18178019344,1.0,0.2901890000957624,801.0,232.44138907670563,0.0,0.0,18.96,4.0,18.96,65336.728800000004,18960.000000000004
lugo,2014,Lugo,341495.0,False,5450.0,1595.9238056194088,1860.0,544.6639043031377,2.0,0.5856601121539114,795.0,232.7998945811798,0.0,0.0,18.9475,4.0,18.9475,64704.765125,18947.5
lugo,2015,Lugo,338430.0,False,5350.0,1580.8291227137074,2190.0,647.1057530360783,0.0,0.0,975.0,288.0950270366102,0.0,0.0,15.9575,4.0,15.9575,54004.96725,15957.5
lugo,2016,Lugo,335752.0,False,6910.0,2058.066668255141,2160.0,643.3319831304058,2.0,0.5956777621577831,1268.0,377.6597012080345,20749.0,6179.858943505921,14.785,4.0,14.785,49640.9332,14785.000000000002
lugo,2017,Lugo,333152.0,False,7290.0,2188.190375564307,2160.0,648.3527038709058,0.0,0.0,1531.0,459.54999519738743,0.0,0.0,12.66,4.0,12.66,42177.0432,12659.999999999998
lugo,2018,Lugo,331128.0,False,7090.0,2141.165953951342,1960.0,591.9161170302723,0.0,0.0,2196.0,663.1876494890193,0.0,0.0,9.1875,4.0,9.1875,30422.385,9187.5
lugo,2019,Lugo,329070.0,False,7530.0,2288.2669340869725,2470.0,750.6001762542924,1.0,0.30388671103412646,2732.0,830.2184945452335,524176.0,159290.12064302427,8.8625,4.0,8.8625,29163.828750000004,8862.500000000002
lugo,2020,Lugo,327573.0,False,6820.0,2081.978673455993,2120.0,647.1839864701914,2.0,0.6105509306322561,1611.0,491.7987746242822,0.0,0.0,8.787500000000001,4.0,8.787500000000001,28785.477375000002,8787.5
lugo,2021,Lugo,326068.0,False,7200.0,2208.1283658623356,1960.0,601.101610706969,0.0,0.0,1657.0,508.1762086435958,0.0,0.0,8.8725,4.0,8.8725,28930.383299999998,8872.5
lugo,2022,Lugo,324240.0,False,7300.0,2251.418702195904,2120.0,653.8366641993586,0.0,0.0,5048.0,1556.8714532445103,0.0,0.0,9.125,4.0,9.125,29586.899999999998,9125.0
lugo,2023,Lugo,324267.0,False,7990.0,2464.018848664835,2470.0,761.7179669839978,0.0,0.0,5625.0,1734.6816049736792,507915.0,156634.81020270335,8.219999999999999,4.0,8.219999999999999,26654.7474,8220.0
lugo,2024,Lugo,325048.0,False,9590.0,2950.333489207748,2400.0,738.3524894784771,1.0,0.3076468706160321,,,0.0,0.0,7.09,4.0,7.09,23045.9032,7090.000000000001
madrid,2000,,5638827.0,True,,,,,,,,,293.0,5.196116142594905,,,,,
madrid,2003,Madrid,5638827.0,False,120290.0,2133.245088029833,0.0,0.0,5.0,0.08867092393506665,589215.0,10449.247689280057,0.0,0.0,7.3675,4.0,7.3675,415440.57922499994,7367.499999999999
madrid,2004,Madrid,5766566.0,False,149430.0,2591.3169120062093,50900.0,882.6743680727836,5.0,0.08670671592070567,664255.0,11519.07391678167,534.0,9.260277260331364,6.737500000000001,4.0,6.737500000000001,388522.38425,6737.5
