outcome,spec,term,coef,std_err,p_value,ci_low,ci_high,n,r2,adj_r2
ordres_per100k,FE_HC3,C(province_norm)[T.soria],295.4309516617104,47.760628621701,6.184365156898724e-10,201.82183968418357,389.0400636392372,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.tarragona],410.3300121077343,45.80417963409473,3.2956382925504525e-19,320.55546968350563,500.104554531963,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.teruel],-41.76144114520789,39.54062280562429,0.2908926156073368,-119.2596377705146,35.736755480098815,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.toledo],176.57662096956255,54.53737764217679,0.0012049006397398,69.68532497963606,283.46791695948906,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.valencia],230.8551387476172,43.98273091504258,1.531199857932908e-07,144.65057021241734,317.0597072828171,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.valladolid],220.47157777888208,41.40064213636733,1.0077667028082193e-07,139.32781025477072,301.61534530299343,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.zamora],-30.55212567007197,54.65880904577288,0.5761885478634694,-137.68142283763893,76.57717149749499,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.zaragoza],56.555189977183865,42.13307120925892,0.1794989858053759,-26.024112151025072,139.1344921053928,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2004],735.0828261459338,43.914867339694034,6.833541436465437e-63,649.0112677742792,821.1543845175885,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2005],630.1551314550628,44.75700564188202,5.0785838621278613e-45,542.433012341118,717.8772505690076,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2006],710.6745075335845,45.36706115718538,2.624756641561301e-55,621.756701581075,799.5923134860939,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2007],747.3942013464036,46.54753415388718,5.141291916208434e-58,656.1627108356366,838.6256918571706,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2008],835.9159360218124,44.70316314326428,5.019931685302214e-78,748.2993462659961,923.5325257776288,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2009],752.4348124420844,44.28984002375088,9.926521647742612e-65,665.6283211144921,839.2413037696767,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2010],662.6607505734053,47.475388571045656,2.8127511385086904e-44,569.6106988221113,755.7108023246992,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2011],608.8810741629801,50.7548312493911,3.7057569746649844e-33,509.4034328727655,708.3587154531947,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2012],528.8821470369952,60.58845650510096,2.5672772626755986e-18,410.1309544081258,647.6333396658647,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2013],479.3699912941638,65.02772322702594,1.6836621913871492e-13,351.9179957725542,606.8219868157734,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2014],500.5563895529292,61.34563657236404,3.361116933197211e-16,380.3211512624125,620.7916278434459,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2015],622.3705205065426,52.41828047306741,1.6318922537116198e-32,519.6325786478112,725.1084623652739,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2016],716.7341385074869,50.91590698230494,5.27284934093956e-45,616.9407945819778,816.5274824329961,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2017],761.3590611116094,51.86608324637536,8.745748941996999e-49,659.7034059295574,863.0147162936614,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2018],789.2006316697368,47.05699380472234,3.966514989718263e-63,696.9706185917566,881.430644747717,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2019],823.3204053256859,45.73882210568318,1.9316432583920061e-72,733.6739613032623,912.9668493481096,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2020],714.0921894468192,43.30818486904703,4.429534205775683e-61,629.2097068676845,798.974672025954,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2021],746.3682602941532,41.83766376494932,3.4801949304945945e-71,664.3679461175561,828.3685744707502,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2022],817.3082862142926,38.83736811312815,2.574690414118657e-98,741.1884434582371,893.4281289703481,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(year)[T.2023],878.3027661303429,38.72839850524284,7.300317243562926e-114,802.3964998811521,954.2090323795336,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,votes_per100k_used,0.0005810831912618,0.0003019292803612,0.0542835254946554,-1.0687324124298149e-05,0.001172853706648,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,atur_annual_mean_pct,15.046230384881795,3.7767778835552366,6.779907961383192e-05,7.643881755506121,22.44857901425747,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,immigracio_per100k,0.0121909399443238,0.0037572584974181,0.0011760043165637,0.004826848608777,0.0195550312798705,1092,0.6594038595275593,0.6346210528461821
feminicidis_per100k,FE_CLUSTER,Intercept,0.1638825590577259,0.0519143658430447,0.0015951820293182,0.0621322717251218,0.2656328463903299,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.alacant],0.0811545184934522,0.0258319190250174,0.0016800605703629,0.030524887552863,0.1317841494340413,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.albacete],0.0129976337998722,0.0177768293407613,0.464683928374333,-0.0218443114673348,0.0478395790670792,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.almeria],0.1841034510584266,0.0339289925420823,5.758591636160583e-08,0.1176038476442172,0.250603054472636,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.araba],0.0397721918339295,0.0078478161936711,4.0216289331247676e-07,0.0243907547370439,0.0551536289308152,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.asturias],0.0360177709128105,0.0043646876228655,1.556553455360727e-16,0.0274631403682262,0.0445724014573948,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.avila],0.0502044664368556,0.0112142913469343,7.575982759840424e-06,0.028224859284725,0.0721840735889861,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.badajoz],-0.0183850274001755,0.0322064994607702,0.5681024382211751,-0.0815086064113939,0.0447385516110428,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.barcelona],-8.335505670693235e-05,0.0094265620726928,0.9929447400239624,-0.0185590772172162,0.0183923671038023,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.bizkaia],0.000976933694612,0.0033774016731096,0.7723854814870755,-0.0056426519460081,0.0075965193352322,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.burgos],0.0382280112221915,0.0045294805478412,3.1782029867740283e-17,0.0293503924797479,0.047105629964635,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.caceres],-0.0177665641403468,0.0232833095186342,0.4454275631405813,-0.0634010122377685,0.0278678839570747,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.cadiz],0.0410166802870424,0.045904448395245,0.3715771626034209,-0.0489543852978153,0.1309877458719003,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.cantabria],-0.010282536662326,0.0026228755975626,8.842796871963715e-05,-0.0154232783694777,-0.0051417949551742,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.castello],0.0674651243945231,0.0158135378075737,1.987511765952768e-05,0.0364711598235161,0.09845908896553,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.ceuta],0.1190847235869137,0.0382562059923836,0.0018530833621548,0.0441039376566964,0.194065509517131,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.ciudad real],0.0711109620731443,0.0228457851965071,0.0018541497234559,0.0263340458894519,0.1158878782568368,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.cordoba],0.0808726800377262,0.0361856842301244,0.0254215658235023,0.0099500421907433,0.1517953178847091,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.cuenca],0.086845016194272,0.0086219076654236,7.302268225267636e-24,0.0699463876920119,0.1037436446965321,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.gipuzkoa],-0.0714082864745526,0.0137058802098418,1.8879232394841802e-07,-0.0982713180622628,-0.0445452548868424,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.girona],0.0954971611562923,0.0139727302147314,8.226949972423101e-12,0.068111113169724,0.1228832091428605,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.granada],0.1525983843731729,0.0355524394161364,1.7690691594520285e-05,0.0829168835550033,0.2222798851913426,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.guadalajara],0.0722503736531356,0.0067843808250111,1.7527355303475016e-26,0.0589532315787096,0.0855475157275616,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.huelva],0.0124916216716484,0.0332891656666314,0.7074776248813401,-0.0527539441103363,0.0777371874536333,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.huesca],-0.0039787277215033,0.0097183296412425,0.68224285035214,-0.0230263038082267,0.01506884836522,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.illes balears],0.0775210735497241,0.0149020276406785,1.9710355398575562e-07,0.0483136360773737,0.1067285110220745,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.jaen],0.0807549560870228,0.035137956660617,0.0215489450137789,0.0118858265418841,0.1496240856321615,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.la rioja],0.0051325841035685,0.006582825373541,0.4355714892279536,-0.0077695165450882,0.0180346847522253,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.las palmas],0.0836360950915352,0.0336656247850559,0.0129800083205191,0.0176526829957865,0.1496195071872839,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.leon],0.0447062321568244,0.0046729328419874,1.0998813119007653e-21,0.0355474520843546,0.0538650122292943,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.lleida],0.0337930252233174,0.0099911142218565,0.0007187951339449,0.0142108011830527,0.0533752492635821,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.lugo],-0.0080594635834331,0.0107018191181816,0.451394113745986,-0.0290346436241313,0.0129157164572651,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.madrid],-0.0112139162851671,0.0099347509586141,0.2590005011571784,-0.0306856703594256,0.0082578377890913,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.malaga],0.0739902341758548,0.0336230571106624,0.0277657556567122,0.008090253188823,0.1398902151628866,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.melilla],0.2380134467232023,0.0361222017331207,4.424472869866287e-11,0.1672152322839953,0.3088116611624094,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.murcia],0.0246100753488137,0.0181801135278394,0.1758381532750609,-0.0110222924006009,0.0602424430982285,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.navarra],-0.0001103835571055,0.0090574594287629,0.990276395212338,-0.0178626778289137,0.0176419107147026,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.ourense],0.0064287641251446,0.0033484299846933,0.0548662535451258,-0.0001340380496081,0.0129915662998975,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.palencia],0.0146721886688364,0.0011558966593221,6.438099660657476e-37,0.0124066728467148,0.016937704490958,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.pontevedra],0.0529278127409029,0.0098956982517379,8.86529796021547e-08,0.0335326005656206,0.0723230249161852,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.salamanca],-0.013020584728498,0.0050077241175941,0.0093196530256259,-0.0228355436434952,-0.0032056258135008,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.santa cruz de tenerife],0.1499517786838674,0.030871600892181,1.1901374238126063e-06,0.0894445527900979,0.2104590045776369,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.segovia],-0.0184612493863021,0.0059840323535689,0.0020349388135072,-0.0301897372816198,-0.0067327614909844,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.sevilla],0.0475011508170491,0.0302322918736748,0.1161348649907685,-0.0117530524254565,0.1067553540595547,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.soria],0.041071629860265,0.0104948599812525,9.096806843819648e-05,0.0205020822742193,0.0616411774463106,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.tarragona],0.1096967308456902,0.0124251956292322,1.060208431818184e-18,0.0853437949115305,0.13404966677985,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.teruel],-0.0420947989199255,0.008019326604869,1.5278703637150664e-07,-0.0578123902457327,-0.0263772075941182,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.toledo],0.0286774835539634,0.0196349449542794,0.1441436659378532,-0.0098063013948506,0.0671612685027775,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.valencia],0.0350450366735397,0.0144649561756013,0.0154033351335851,0.0066942435314107,0.0633958298156686,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.valladolid],0.0281435188900796,0.0011856581282139,1.51037878067352e-124,0.0258196716608031,0.030467366119356,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.zamora],-0.0409084334335002,0.0080734752481542,4.040989681145284e-07,-0.0567321541499581,-0.0250847127170423,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(province_norm)[T.zaragoza],0.0248236650193011,0.0050331928409948,8.139540084257031e-07,0.0149587883237063,0.0346885417148959,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2004],-0.0423266498189944,0.0435429698874085,0.3310176096839159,-0.1276693025782274,0.0430160029402384,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2005],-0.0427525407698025,0.0571764449207541,0.4546230572056675,-0.1548163135785187,0.0693112320389137,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2006],-0.0517822334765979,0.0494247397043081,0.2947774659152337,-0.1486529432423086,0.0450884762891128,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2007],-0.0062056441672649,0.0602015581888836,0.9178985876224948,-0.1241985300306691,0.1117872416961392,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2008],-0.0069582457295801,0.0485842590697265,0.8861163025256307,-0.1021816437218076,0.0882651522626472,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2009],-0.0250013015614797,0.0360087065942746,0.4874861410459429,-0.0955770696161279,0.0455744664931684,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2010],0.005349513076128,0.0447387566158019,0.9048220159204036,-0.0823368386039468,0.0930358647562029,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2011],-0.0320921531005067,0.0363484832982936,0.3772891560441331,-0.1033338712578178,0.0391495650568044,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2012],-0.0343705036341028,0.0461306892761903,0.4562305704690194,-0.124784993197444,0.0560439859292384,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2013],0.0065608755497542,0.0525387307322742,0.9006209803197754,-0.0964131444789509,0.1095348955784594,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2014],-0.0039992695118628,0.0699004148161241,0.9543748721535426,-0.1410015650558761,0.1330030260321503,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2015],-0.0089752098570882,0.0476614003962157,0.8506321410719277,-0.1023898380864142,0.0844394183722377,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2016],-0.0125156580346129,0.0528880827998182,0.8129328274320851,-0.1161743955336289,0.0911430794644029,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2017],-0.0680327477467294,0.0382789265858642,0.0755205625366251,-0.1430580652218762,0.0069925697284173,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2018],-0.0529078193032157,0.0410498836524544,0.1974445069699841,-0.1333641128315859,0.0275484742251544,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2019],-0.0743214859127488,0.0375831424484437,0.0479826715978988,-0.147983091537537,-0.0006598802879605,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2020],-0.0610301571367933,0.0403928641899781,0.1308102805997714,-0.1401987161815682,0.0181384019079814,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2021],-0.078324131888702,0.0347940800255116,0.0243806998171066,-0.1465192756139093,-0.0101289881634947,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2022],-0.0318422285289557,0.0455832010526382,0.484832156017957,-0.121183660892175,0.0574992038342636,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,C(year)[T.2023],-0.0663155089039043,0.0368680627234148,0.072062180328651,-0.1385755840215611,0.0059445662137524,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,votes_per100k_used,7.758543364417001e-07,1.635367960067491e-07,2.093125510383488e-06,4.5532810612139814e-07,1.096380566762002e-06,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,atur_annual_mean_pct,-0.0028747130362453,0.0032393667545565,0.3748471392172307,-0.0092237552078926,0.0034743291354019,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_CLUSTER,immigracio_per100k,3.340547610302751e-06,3.1956902413591875e-06,0.2958709495971029,-2.9228901685073697e-06,9.603985389112872e-06,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,Intercept,0.1638825590577259,0.0682751288499494,0.0163804814876861,0.0300657654719934,0.2976993526434583,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.alacant],0.0811545184934522,0.0439168265189802,0.0646147851226793,-0.0049208797990425,0.1672299167859469,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.albacete],0.0129976337998722,0.0475732921287966,0.7846896177247161,-0.0802443053985721,0.1062395729983165,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.almeria],0.1841034510584266,0.0707848831625158,0.0092983196330772,0.0453676294100199,0.3228392727068333,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.araba],0.0397721918339295,0.0437800623031675,0.3636381761005401,-0.0460351535211984,0.1255795371890576,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.asturias],0.0360177709128105,0.0336912761215182,0.2850456397380564,-0.0300159168785595,0.1020514587041806,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.avila],0.0502044664368556,0.0655774714502594,0.4439292814425045,-0.0783250158028564,0.1787339486765676,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.badajoz],-0.0183850274001755,0.0548965562965346,0.7376981764451769,-0.1259803006166589,0.0892102458163078,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.barcelona],-8.335505670693235e-05,0.0240719541953747,0.997237134162003,-0.0472635183171393,0.0470968082037254,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.bizkaia],0.000976933694612,0.0292299120647486,0.9733377502522916,-0.056312641223568,0.0582665086127921,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.burgos],0.0382280112221915,0.0513612588242008,0.4566970470534615,-0.0624382062738821,0.1388942287182652,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.caceres],-0.0177665641403468,0.0471206034630066,0.7061405386253969,-0.1101212498576333,0.0745881215769396,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.cadiz],0.0410166802870424,0.0758520205742197,0.5886826351899104,-0.1076505481930194,0.1896839087671044,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.cantabria],-0.010282536662326,0.0361866964482581,0.7762935913963107,-0.0812071584203954,0.0606420850957434,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.castello],0.0674651243945231,0.0433279388760683,0.1194511787241751,-0.0174560753269237,0.1523863241159699,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.ceuta],0.1190847235869137,0.1351043175348997,0.3780862274289682,-0.145714872937353,0.3838843201111805,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.ciudad real],0.0711109620731443,0.05713746417276,0.2132937910748791,-0.0408764098734129,0.1830983340197017,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.cordoba],0.0808726800377262,0.0658725705629477,0.2195543322940096,-0.0482351858347247,0.2099805459101772,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.cuenca],0.086845016194272,0.0767468654529944,0.2578121584584996,-0.0635760760199383,0.2372661084084824,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.gipuzkoa],-0.0714082864745526,0.0327894034487523,0.0294220119818995,-0.1356743363086607,-0.0071422366404445,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.girona],0.0954971611562923,0.0429373082529274,0.0261412565279589,0.0113415833874601,0.1796527389251244,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.granada],0.1525983843731729,0.0689657421407252,0.0269204494401181,0.0174280136102751,0.2877687551360708,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.guadalajara],0.0722503736531356,0.074782257451223,0.3339725026059978,-0.0743201576338635,0.2188209049401348,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.huelva],0.0124916216716484,0.0600752352682468,0.8352813108905541,-0.1052536758168858,0.1302369191601828,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.huesca],-0.0039787277215033,0.0619239087348534,0.9487696662680531,-0.1253473586237614,0.1173899031807547,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.illes balears],0.0775210735497241,0.0398483752311549,0.0517267208348136,-0.0005803067457774,0.1556224538452257,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.jaen],0.0807549560870228,0.0679431072318183,0.2346099786821786,-0.0524110870850839,0.2139209992591296,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.la rioja],0.0051325841035685,0.0544490259608567,0.924899430034182,-0.101585545772997,0.1118507139801341,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.las palmas],0.0836360950915352,0.0593839463320981,0.1590139296609483,-0.0327543009792365,0.200026491162307,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.leon],0.0447062321568244,0.0437473582344687,0.3068195032570439,-0.0410370144015059,0.1304494787151549,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.lleida],0.0337930252233174,0.0435339777820864,0.4376044404799992,-0.0515320033333388,0.1191180537799737,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.lugo],-0.0080594635834331,0.0606397997228411,0.8942668040310475,-0.1269112870699237,0.1107923599030574,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.madrid],-0.0112139162851671,0.0234417480384114,0.6323842326606353,-0.057158898175116,0.0347310656047817,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.malaga],0.0739902341758548,0.0565447159436988,0.1906949426099844,-0.0368353725898426,0.1848158409415523,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.melilla],0.2380134467232023,0.1780012667219159,0.1811754154132991,-0.1108626252542608,0.5868895187006655,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.murcia],0.0246100753488137,0.0366858074598869,0.5023264868931947,-0.0472927860163354,0.096512936713963,1092,0.0897106373175991,0.0234752264636189
